Location_ID,Museum_Name,Categories,Keywords,Description,Address,State_Name,Photo_URL,Rank,Rating,Longitude,Latitude,Families,Couples,Solo,Business,Friends
128709,Childrens Museum of Denver,"Lessons  Workshops, Childrens Museums, Classes  Workshops, Museums","bubble room, older kids, fire engine, art studio, real fire, all ages, climbing structure, recycled materials, building area, water play, quiet room, great place for kids, fun things, life size, stuffed animals, hands on activities, two hours, different areas, bubbles, exhibits","Kids, newborn through age 8, can create, explore and discover at the Childrens Museum of Denver. One of a kind exhibits include a real Denver Fire Department fire truck, a bubble room brimming with soapy, sudsy bubbles, an art room where masterpieces are made and soooo much more. Plus, year round special events and daily acitivites. So much to DO and LEARN!","2121 Childrens Museum Dr, Marsico Campus, Denver, CO 80211",Colorado,https://media-cdn.tripadvisor.com/media/photo-s/08/49/12/9f/children-s-museum-of.jpg,1,4.21,-105.0148322,39.7698122,203,7,3,5,9
208573,Weisman Art Museum,"Art Museums, Museums","frank gehry, university of minnesota, gehry designed, stainless steel, modest in size, iconic building, display space, nice gallery, viewing experience, nice pieces, permanent collection, washington avenue, free tour, gift shop, overlooking the mississippi river, paid parking, worth a visit, suggested donation, parking garage, excellent collection","Located on the campus of the University of Minnesota, this museum features fine arts from the contemporary period.","333 E River Pkwy, Minneapolis, MN 55455 0367",Minnesota,https://media-cdn.tripadvisor.com/media/photo-s/0d/a4/27/dc/frederick-weisman-museum.jpg,22,4.37,-93.2370631,44.9730645,25,40,13,8,33
267349,Stax Museum of American Soul Music,"Educational sites, Specialty Museums, Sights  Landmarks, Museums","isaac hayes, otis redding, charter school, carla thomas, gold plated cadillac, original building, record label, memphis sound, minute video, introductory film, great artists, gift shop, recording studio, on display, self guided tour, couple of hours, sun records, well worth the visit, two hours, booker","The Stax Museum of American Soul Music, is a 17,000 square foot museum offering interactive exhibits, videos, vintage musical instruments used to create the Stax sound, stage costumes, photographs, records, and approximately 3,000 other items of memorabilia that tell the unique story, from beginning to present, of American soul music, particularly that of Stax Records and the Memphis Sound.Artists highlighted include Isaac Hayes, Otis Redding, the Staple Singers, the Bar Kays, Booker T.  the MGs, Johnnie Taylor, Little Milton, Sam  Dave, Eddie Floyd, Rufus and Carla Thomas, Al Green, Aretha Franklin, Ike  Tina Turner, James Brown, Ray Charles, Sam Cooke, and hundreds of others.","926 E McLemore Ave, Memphis, TN 38106 3338",Tennessee,https://media-cdn.tripadvisor.com/media/photo-s/04/7e/43/14/stax-museum-of-american.jpg,5,4.57,-90.0312187,35.1155282,222,474,72,36,214
137058,North Carolina Museum of Art,"Art Museums, Museums","permanent collection, special exhibits, west building, iris restaurant, porsche exhibit, new building, outdoor sculptures, natural light, da vinci, main building, traveling exhibits, nice collection, walking trails, admission fee, on display, great exhibits, rodin, jewish, egyptian, judaism","One of the leading art museums in the American South, the North Carolina Museum of Art NCMA recently completed a major, three year expansion that places it in the front ranks of museums nationwide. The NCMA offers a permanent collection spanning more than 5,000 years, a variety of celebrated exhibitions and public programs, an amphitheater for outdoor performances, and the nations largest museum park164 acres of trails and parkland containing major works of art.","2110 Blue Ridge Rd, Raleigh, NC 27607 6433",North Carolina,https://media-cdn.tripadvisor.com/media/photo-s/10/50/a5/6a/un-des-jardins-avec-des.jpg,2,4.67,-78.7023732,35.8101128,212,289,90,27,208
1687489,The National 911 Memorial  Museum,"Specialty Museums, Points of Interest  Landmarks, Monuments  Statues, Historic Sites, Sights  Landmarks, Museums","who lost their lives, moving experience, moving tribute, twin towers, fitting tribute, beautiful tribute, emotional experience, survivor tree, loved ones, tragic event, guided tour, first responders, the world trade center, freedom tower, visiting nyc, victims, names, artifacts, footprints, remembrance","The National September 11 Memorial  Museum is a place of remembrance honoring those who perished in the terrorist attacks of September 11, 2001 and February 26, 1993. ","180 Greenwich St, World Trade Center, New York City, NY 10007 0089",New York,https://media-cdn.tripadvisor.com/media/photo-s/14/b3/aa/b3/911-memorial-nyc.jpg,3,4.76,-74.0124786,40.7114147,8913,11298,1688,652,5866
271967,Cape Ann Museum,"Art Museums, History Museums, Museums","fitz henry lane, maritime history, cape ann, special exhibits, winslow homer, docent tour, extensive collection, well worth a visit, local art, scheduled times, exhibits including, fresnel lens, wonderful collection, ship building, changing exhibits, historical pieces, interesting exhibits, fishing industry, enjoyed our visit, small city","The Cape Ann Museum tells multiple stories, all relating to a single remarkable place. From its earliest days as a fishing and shipping port to its mid 19th century role in the granite industry, to its singular charms of light and sea that have attracted countless artists from the 19th century to the present, Cape Ann boasts a rich and varied culture of nationally significant historical, industrial, and artistic achievement. The Museums fine art collection includes the largest grouping of works by native son and renowned marine artist, Fitz Henry Lane, as well as work by other prominent painters and sculptors who lived on, visited or were inspired by Cape Ann. The work of contemporary Cape Ann artists is also collected and exhibited. The permanent collection includes fine and decorative arts, and artifacts from the major industries of the area   the fisheries and granite quarrying. Founded in 1873 as the Cape Ann Scientific and Literary Association, today the Museum is a vibrant cultural center that includes galleries, an auditorium, libraryarchives, a childrens activity center, two sculpture gardens and two historic homes. In addition to its permanent collections, the Museum offers a rotating schedule of special exhibitions throughout the year as well as related programs and events. Visit us today to discover the treasures of Cape Ann.","27 Pleasant St, Gloucester, MA 01930 5909",Massachusetts,https://media-cdn.tripadvisor.com/media/photo-s/07/ce/01/06/cape-ann-museum.jpg,8,4.74,-70.6618967,42.6139856,15,44,7,1,20
1028626,Norton Simon Museum,"Art Museums, Museums","sculpture garden, van gogh, european art, rodin sculptures, outdoor cafe, great collection, audio tour, works of art, old masters, world class collection, art lovers, mulberry tree, lovely garden, permanent collection, the lower level, perfect size, lily pond, fine art, private collection, love art","The Norton Simon Museum is known around the world as one of the most remarkable private art collections ever assembled. Over a 30 year period, industrialist Norton Simon 19071993 amassed an astonishing collection of European art from the Renaissance to the 20th century and a stellar collection of South and Southeast Asian art spanning 2,000 years. Modern and Contemporary Art from Europe and the United States, acquired by the former Pasadena Art Museum, also occupies an important place in the Museums collections.","411 W Colorado Blvd, Pasadena, CA 91105 1825",California,https://media-cdn.tripadvisor.com/media/photo-s/0c/0f/25/6f/fb-img-1468808168246.jpg,1,4.79,-118.1592383,34.1462414,101,239,90,24,137
110194,Indian Pueblo Cultural Center,"History Museums, Natural History Museums, Specialty Museums, Museums","gift shop, indian school, new mexico, fry bread, indian dancing, native american culture, taco, cultural experience, great place to learn, beautiful building, arts and crafts, for sale, interesting exhibits, nice museum, on display, chilli, tribe, history, restaurant, indians","Owned and run by the 19 Indian Pueblos of New Mexico, this important center showcases the history of the Pueblo people through ancient artifacts, dance demonstrations and art exhibits.","2401 12th St NW, Albuquerque, NM 87104 2302",New Mexico,https://media-cdn.tripadvisor.com/media/photo-s/16/15/f7/45/dancing-with-enthusiasm.jpg,7,4.45,-106.6590712,35.1093175,222,344,77,58,214
116604,The Hershey Story,"Specialty Museums, Museums","chocolate lab, interactive exhibits, apprentice program, nice museum, scavenger hunt, his life, melted chocolate, milton hersheys life, great man, chocolate bar, hershey company, beans, making chocolate, milton hershey school, free tickets, gift shop, hershey lodge, hershey factory, self guided tour, rainy day","Hershey starts here! How did Milton Hershey go from bankruptcy to brilliance, transforming chocolate from a luxury to an everyday treat? How did he invent a community? Why did he give away his fortune? Thats the Hershey story. Enjoy a 45 minute, hands on class in the Chocolate Lab and sample warm drinking chocolate from around the world at Tastings. Grab a delicious treat from the Pantry Caf and find a unique assortment of keepsakes and chocolate at Museum Shop.","63 W Chocolate Ave, Hershey, PA 17033 1502",Pennsylvania,https://media-cdn.tripadvisor.com/media/photo-s/02/6d/ed/93/the-hershey-story-the.jpg,4,4.34,-76.6521299,40.2852523,504,267,24,20,92
286464,Kansas Museum of History,"History Museums, Museums","civil war, chronological order, real train, railroad car, santa fe trail, early settlers, full size, great exhibits, on display, interactive displays, well laid out, steam locomotive, fantastic collection, plains indians, dust bowl, state archives, wonderful resource, current exhibit, conestoga wagon, recent past","The striking White Buffalo sculpture outside offers an inkling of the interesting exhibits inside this museum, including a steam locomotive, a Southern Cheyenne teepee, one of the largest collections of prairie memorabilia in the U.S. and a hands on childrens area.","6425 SW 6th Ave, Topeka, KS 66615",Kansas,https://media-cdn.tripadvisor.com/media/photo-s/15/3b/c2/2d/20181102-144221-largejpg.jpg,5,4.54,-95.7747342,39.0562129,49,35,11,6,25
2551515,T.T. Wentworth Jr. Florida State Museum,"History Museums, Museums","mummified cat, coca cola memorabilia, eclectic collection, pensacola history, city hall, early years, local history, second floor, his life, civil war, interesting items, great history, pensacola area, great place to visit, tt, objects, houses, collector, amassed, ship","Museum that features unique and innovative exhibits depicting West Floridas history, architecture and archaeology.","120 Church St, Pensacola, FL 32502 5941",Florida,https://media-cdn.tripadvisor.com/media/photo-s/16/39/e9/55/home.jpg,22,4.2,-87.2125736,30.4091562,20,23,6,0,17
1546650,Wisconsin Maritime Museum,"Military Museums, History Museums, Museums","submarine tour, subs, great lakes, uss cobia, during wwii, ss badger, ship building, lake michigan, car ferry, steam engine, hours touring, interactive displays, full size, knowledgeable guide, spend hours, wonderful place to visit, three hours, door county, great exhibits, all ages","Welcome to a great place to learn, play and explore the rich maritime history of Wisconsin and the Great Lakes region. Located on the shores of Lake Michigan, the Wisconsin Maritime Museum offers visitors a unique place to spend hours learning about the sailors, shipbuilders and submariners who made that history, and to have some great family fun! Founded in 1970 as the Manitowoc Submarine Memorial Association, the Wisconsin Maritime Museum has grown into one of the largest maritime museums in the Midwest. In addition to commemorating the maritime heritage of the Manitowoc Two Rivers area and the submarines built here during World War II, the Wisconsin Maritime Museum is now a leader in preserving the maritime history of Wisconsin and the Great Lakes region.","75 Maritime Dr, Manitowoc, WI 54220 6823",Wisconsin,https://media-cdn.tripadvisor.com/media/photo-s/0b/b4/4c/bd/drive-across-the-river.jpg,1,4.75,-87.6557366,44.0927382,87,107,21,6,31
263364,Colorado Railroad Museum,"Specialty Museums, Museums","love trains, galloping goose, model trains, train lovers, rolling stock, passenger cars, narrow gauge, train ride, the polar express, thomas the tank engine, steam engine, train layout, ho scale, trains running, standard gauge, rail yard, rio grande, live steam, real train, main building","Lose track of time year round at our Depot Museum and 15 acre railyard featuring over 100 engines, cabooses and coaches, Garden and HO layouts, renowned library and roundhouse restoration facility with working turntable. Special events and train rides behind a vintage steam locomotive throughout the year. Train rides each Saturday. Visit our website for group rates, events and information.","17155 W 44th Ave, Golden, CO 80403 1621",Colorado,https://media-cdn.tripadvisor.com/media/photo-s/1a/9c/00/e4/day-out-with-thomas-the.jpg,8,4.17,-105.1932726,39.7717802,141,72,18,5,37
267744,West Point Museum,"Military Museums, Museums","military history, visitors center, atomic bomb, small arms, ancient times, gift shop, interesting artifacts, great displays, american wars, men and women, hour tour, extensive collection, free admission, several floors, big horn, hudson valley, on display, two hours, worth seeing, well worth the visit","The mission of the West Point Museum is to collect, preserve, exhibit, and interpret historically significant artifacts pertaining to the United States Military Academy, United States Army and the Profession of Arms. The Museum supplements cadet academic, cultural and military instruction and provides educational programs and services for military and civilian personnel. As a public institution, the museum stimulates interest in the United States Military Academy, the United States Army and the Military profession. In addition to the main museum building in Olmsted Hall, the Museum also administers Fort Putnam which it operates seasonally. The Museum also maintains part of its collection on display on Post with the cannon collection on Trophy Point, The superintendant portraits in the Cadet Mess and artwork in many of the academic and administrative buildings. All visitors to the United States Military Academy are encouraged to tour the Museum to view what is considered to be the oldest and largest diversified public collection of miltaria in the Western Hemisphere. The Museum does not require ID to visit. ID for everyone over 16 will be needed if you plan to tour the Academy grounds. Please visit the West Point Garrision webpage for further visitor information.","2110 New South Post Rd, West Point, NY 10996",New York,https://media-cdn.tripadvisor.com/media/photo-s/29/b0/d0/90/front-museum.jpg,2,4.55,-73.9617714,41.372526,78,76,21,5,31
104329,Arabia Steamboat Museum,"History Museums, Museums","missouri river, pre civil war, on display, treasure hunters, city market, paddle wheel, items recovered, corn fields, answer questions, guided tour, short film, american history, step back in time, own pace, all ages, gift shop, visiting kansas city, great place to visit, ship, barge","The Arabia Steamboat Museum is a favorite Kansas City attraction, a history museum housing 200 tons of cargo from life on the American frontier in 1856.","400 Grand Blvd, Kansas City, MO 64106 1111",Missouri,https://media-cdn.tripadvisor.com/media/photo-s/1c/2e/af/b9/the-steamboat-arabia.jpg,3,4.72,-94.5814884,39.1094441,361,336,62,43,240
102771,Old Sacramento,"Specialty Museums, Museums","candy shops, the river, railroad museum, lots of shops, cobblestone streets, delta king, tourist shops, wooden sidewalks, historic buildings, gold rush days, horse drawn, salt water taffy, fun shops, pony express, western town, joes crab shack, walk around, old school, comedy club, fun place to visit","This historic area of restored buildings, museums and novelty shops brings life to the Sacramento waterfront.","2nd St btwn 1st  Capitol Mall, Sacramento, CA 95814",California,https://media-cdn.tripadvisor.com/media/photo-s/0b/84/fa/82/main-street-of-old-sacramento.jpg,6,4.12,-121.5015785,38.5786754,453,432,103,122,270
104779,North Carolina Maritime Museum,"Specialty Museums, Museums","queen annes revenge, across the street, scavenger hunt, boat building, black beard, whale skeleton, on display, interesting exhibits, free admission, nautical history, all ages, life saving, north carolina, sunken ship, suggested donation, rainy day, gift shop, great place to visit, local history, kids and adults","Premier museum that has a large collection of boats, models, decoys and dioramas about life in coastal North Carolina.","315 Front St, Beaufort, Beaufort, NC 28516 2124",North Carolina,https://media-cdn.tripadvisor.com/media/photo-s/11/70/d9/2b/20171204-112436-largejpg.jpg,1,4.63,-76.666205,34.717859,172,194,22,5,56
279473,Civil War Museum,"Military Museums, Museums","degree movie, main exhibit, upper midwest, resource center, short movie, great lakes, research library, life size dioramas, interactive exhibits, moving experience, point of view, mannequins, states, story, degrees, stories, trial, buffs, fiery, information","The accredited Civil War Museum opened in 2008 on Kenosha Wisconsins scenic lakefront campus. 57,000 Sq Ft covers American Civil War history like no other, offering the enthusiast a chance to learn about the contributions of the Upper Middle West. Already acclaimed for their permanent exhibit featuring life scale, interactive exhibits, and audio and video technology.","5400 1st Ave, Kenosha, WI 53140 6508",Wisconsin,https://media-cdn.tripadvisor.com/media/photo-s/03/d9/9c/44/national-civil-war-museum.jpg,1,4.6,-87.8132489,42.5871099,51,30,13,3,26
105709,Fairbanks Museum and Planetarium,"Specialty Museums, Museums","stuffed birds, all ages, artifacts, taxidermy, fairbanks, franklin, upstairs, collection, presentation, animals, items, victorian, cabinet",A museum that resembles a storybook castle offers a variety vintage toys and weapons to fossils and antiques.,"1302 Main St, Saint Johnsbury, VT 05819 2248",Vermont,https://media-cdn.tripadvisor.com/media/photo-s/05/6f/ed/cc/fairbanks-museum-and.jpg,3,4.41,-72.0198478,44.4200506,35,31,8,3,6
110276,New York City Fire Museum,"Bridges, Childrens Museums, Specialty Museums, Museums, Sights  Landmarks","fire department, fire trucks, memorial room, spring street, early days, horse drawn, engine house, firefighting equipment, section dedicated, grade class, moving exhibition, class trip, superb collection, school groups, wtc memorial, well worth a visit, memorial area, children and adults, back in the day, humbling experience","The New York City Fire Museum is the official museum of the FDNY.Occupying a renovated 1904 BeauxArts firehouse at 278 Spring Street in Hudson Square, west of SoHo, the museum is home to a renowned collection of firerelated art and artifacts from the 18th century to the present including handpumped fire engines, horsedrawn vehicles, early motorized apparatus and firefighting tools and equipment.","278 Spring St, New York City, NY 10013 1405",New York,https://media-cdn.tripadvisor.com/media/photo-s/0b/21/de/1b/nyc-fire-museum.jpg,169,4.34,-74.0069707,40.7255467,40,35,8,1,17
283994,Elverhoj Museum,"Specialty Museums, Museums","danish culture, private home, art exhibits, suggested donation, changing exhibits, special events, donation box, living history, no pressure, local history, nice gift shop, small area, worth the trip, the main street, off the beaten path, hidden gem, an easy walk, all ages, lace, elves","Housed in the former home of a Solvang family, this musuem is devoted solely to Danish culture and the Danish American experience.","1624 Elverhoy Way, Solvang, CA 93463 2704",California,https://media-cdn.tripadvisor.com/media/photo-s/03/a7/3b/bf/elverhoj-museum.jpg,6,4.48,-120.143088,34.5923118,16,21,3,2,19
116832,Baltimore Museum of Industry,"History Museums, Specialty Museums, Museums","print shop, garment industry, video game exhibit, machine shop, industrial history, printing press, port city, great wedding venue, canning factory, industrial past, lots of interesting exhibits, field trip, guided tour, showed how, early days, free tour, explain things, circulator bus, interesting place, step back in time","The Baltimore Museum of Industry celebrates the innovators, entrepreneurs and workers who propelled this port city into the industrial age and beyond. From garment making to airplane manufacturing, food canning to video game design, visitors to the museum will discover how Baltimores pioneering spirit built the regions manufacturing might and continues to shape Maryland today. Located in an 1860s oyster cannery on a five acre waterfront campus, the BMI offers dynamic exhibitions, live demonstrations, engaging tours and hands on activities for guests of all ages.","1415 Key Hwy, Baltimore, MD 21230 5100",Maryland,https://media-cdn.tripadvisor.com/media/photo-s/2a/84/b6/78/do-you-know-whey-we-refer.jpg,21,4.45,-76.6016324,39.2739568,59,37,15,9,20
105126,The Museum of Modern Art (MoMA),"Art Museums, Museums","starry night, van gogh, pollock, sculpture garden, free friday, andy warhol, fifth floor, matisse cut outs, famous paintings, water lilies, permanent collection, free admission, on display, great collection, special exhibits, coat check, audio guide, rainy day, city pass, picasso","Located in the heart of midtown Manhattan, The Museum of Modern Art is home to the worlds greatest collection of modern and contemporary art. The collection includes Vincent van Goghs The Starry Night and Andy Warhols Gold Marilyn Monroe, along with works by Jackson Pollock, Jasper Johns, Cindy Sherman, Elizabeth Murray, and many other great artists of our time. MoMAs collection also showcases photography, film, architecture, design, media, and performance art. Visitors can also enjoy shopping and fine and casual dining options.","11 West 53rd Street, New York City, NY 10019",New York,https://media-cdn.tripadvisor.com/media/photo-p/1b/3c/8b/a5/photo1jpg.jpg,28,4.44,-73.9771203,40.761417,"1,180","1,577",624,123,899
109350,The Museum of Flight,"Specialty Museums, Museums","air force, space shuttle, boeing field, red barn, aviation history, space travel, world war, the wright brothers, control tower, boeing company, love planes, shuttle trainer, on display, all ages, blue angels, amazing collection, four hours, we spent hours, whole family, rainy day","Walk the aisle of JFKs Air Force One and climb aboard the West Coasts only Concorde. Revel in the history and heroics of WWI and WWII. Barrel roll a Mustang, land on the moon, and soar over Puget Sound in a simulator. Experience the excitement of the space race and sit at the controls of the worlds fastest jet. From the Wright brothers to the exploration of Mars, youll find it at The Museum of Flight!","9404 East Marginal Way South, Seattle, WA 98108 4046",Washington,https://media-cdn.tripadvisor.com/media/photo-s/1a/42/87/cc/the-aviation-pavilion.jpg,2,4.72,-122.2966729,47.5182137,"1,227","1,053",264,191,555
966811,Museum of Aviation,"Military Museums, Museums","air force, co pilot, flight simulator, love planes, great air, static displays, multiple buildings, middle georgia, accept donations, on display, flying tigers, free admission, great collection, gift shop, great place to visit, korean war, lots of history, world war ii, take your time, all ages","Free U.S. Air Force museum open to the public Over 90 aircraft like the SR 71, F 15  a B 29. Exhibits include Georgia Aviation Hall of Fame, WWII Hump Pilots, Tuskegee Airmen, D Day, and the Flying Tigers. Motion simulator rides $5. Cafe, gift shop and picnic park. Daily 9 5 closed Jan. 1, Thanksgiving and Dec. 25. Ten miles east of I 75 Exit 144. Phone 478 926 6870.","1942 Heritage Blvd, Robins AFB, Warner Robins, GA 31098 2442",Georgia,https://media-cdn.tripadvisor.com/media/photo-s/12/cb/99/c1/20180429-131511-largejpg.jpg,1,4.75,-83.5878582,32.5921395,153,81,30,18,44
3187655,Hollywood Wax Museum,"Specialty Museums, Museums","horror section, morgan freeman, real person, guinness world records museum, guinness book of records, ninja turtles, museum pass, took lots of pictures, tom hanks, forrest gump, vip pass, taking pictures, some great photos, a lot of fun, lucille ball, hollywood boulevard, fun experience, marilyn monroe, stars, props","Celebrating 50 years on Hollywood Boulevard, this classic star studded attraction lets you get into the action with the biggest stars. Get up close and personal with celebrities for fun photos you choose the poses! and learn little known facts about their pets, pet peeves, and accomplishments. See for yourself why so many California vacationers feel this is one of the best things to do in LA. Come play with the stars!","6767 Hollywood Blvd, Los Angeles, CA 90028 4623",California,https://media-cdn.tripadvisor.com/media/photo-s/03/96/a9/ba/hollywood-wax-museum.jpg,21,3.33,-83.5774612,35.8152036,64,32,8,1,28
664127,Lane Motor Museum,"Specialty Museums, Museums","micro cars, car enthusiast, basement tour, love cars, military vehicles, on display, interesting cars, propeller driven, unique collection, muscle cars, landing craft, car guy, car nut, car shows, classic cars, few hours, main floor, couple of hours, automobile, autos","Lane Motor Museum in Nashville features the largest European collection of cars and motorcycles in the United States. Admission ranges from $3 to $12, with children ages 5 and younger admitted free, making it a great family excursion.","702 Murfreesboro Pike, Nashville, TN 37210 4522",Tennessee,https://media-cdn.tripadvisor.com/media/photo-s/0b/70/b8/ca/20160529-110020-largejpg.jpg,12,4.68,-86.7344466,36.1403531,129,194,30,20,82
560044,MIT Museum,"Specialty Museums, Art Galleries, Science Museums, Shopping, Museums","gift shop, kinetic sculptures, second floor, interactive exhibits, high tech, on display, interesting items, kids and adults, short visit, couple of hours, cutting edge, admission price, cool stuff, free admission, robotics, robots, hologram, technology, science, mit","The MIT Museum presents temporary and permanent exhibitions at the nexus of art, science, and technology, as well as events, programs, and weekend demonstrations. ","265 Massachusetts Avenue, Mit Bldg N51, Cambridge, MA 02139 4118",Massachusetts,https://media-cdn.tripadvisor.com/media/photo-s/28/22/25/e4/exhibition-view-gene.jpg,8,4.22,-71.0976585,42.3622747,94,60,27,17,32
273867,Road To Tara Museum,"Specialty Museums, Museums","gwtw fan, bus tour, train depot, margaret mitchell, civil war, gift shop, southern belles, movie posters, well worth the stop, interesting facts, nice visit, self guided, other countries, costumes, information, reproduction, scarlet, displays, dolls, author","Located in the Official Home of Gone With the Wind, the Road to Tara Museum invites you to relive Rhett and Scarletts epic romance. From the true stories of the 1864 Battle of Jonesboro to the characters that brought Margaret Mitchells beloved novel to life, there is something for everyone. See original movie props and wardrobe items, reproductions of some of Scarletts most famous dresses, items from the 1939 Atlanta premiere and a Civil War exhibit featuring the Atlanta Campaign and Battle of Jonesboro.","104 N Main St, Jonesboro, GA 30236 8315",Georgia,https://media-cdn.tripadvisor.com/media/photo-s/05/a3/95/49/road-to-tara-museum.jpg,2,4.22,-84.3543539,33.5216625,24,32,15,0,20
106609,The Met Cloisters,"Sacred  Religious Sites, Art Museums, Sights  Landmarks, Museums","medieval art, unicorn tapestries, fort tryon park, hudson river, middle ages, medieval times, worth the trip, washington heights, metropolitan museum, long subway ride, upper manhattan, stained glass, beautiful gardens, met museum, subway station, worth the effort, suggested donation, great collection, manhattan island, new jersey","Branch of the Metropolitan Museum of Art that was constructed out of sections of French medieval monasteries, offers an extensive collection of statues, paintings, stained glass windows and tapestries.","99 Margaret Corbin Drive, Fort Tryon Park, New York City, NY 10040",New York,https://media-cdn.tripadvisor.com/media/photo-s/06/b7/f9/4c/the-cloisters.jpg,24,4.67,-73.9330429,40.8639624,521,799,309,88,650
264835,Cosmosphere,"Science Museums, Museums","goddards lab, space race, space exploration, liberty bell, apollo command module, imax theater, space center, apollo capsule, russian space, space suits, space shuttle, flight simulator, day pass, great space, on display, amazing museum, five hours, we spent hours, learn something, front door","In the heart of the Midwest, a national treasure awaits discovery. The Cosmosphere   an internationally recognized STEM education center and world renowned, Smithsonian affiliated museum   allows visitors to experience the thrill of space exploration and hands on education.","1100 N Plum St, Hutchinson, KS 67501 1418",Kansas,https://media-cdn.tripadvisor.com/media/photo-s/0a/5f/82/c0/cosmosphere-in-2016.jpg,2,4.72,-97.9219973,38.065552,155,77,26,11,36
3193576,Leepa Rattner Museum of Art,"Art Museums, Museums","college campus, permanent collection, rotating exhibits, nice gift shop, miniature paintings, definitely worth the trip, petersburg, abraham, galleries, picasso, interactive, docent, watercolors, contribution, century, donation, awe, explanation, project, gifts","Located on the Tarpon Springs Campus of St. Petersburg College, the Leepa Rattner Museum of Art is a modern and contemporary art museum featuring works from the 20th and 21st centuries.","600 E Klosterman Rd, Tarpon Springs, FL 34689 1299",Florida,https://media-cdn.tripadvisor.com/media/photo-s/10/53/f2/92/photo9jpg.jpg,11,4.52,-82.7438989,28.1213321,13,19,4,0,20
1856920,Gettysburg Museum  Visitor Center,"Specialty Museums, Museums","visitor center, civil war, gift shop, great place to start, first stop, narrated by morgan freeman, cyclorama painting, degree painting, short film, gettysburg museum, bus tour, picketts charge, park service, on display, movie, visitors, artifacts, information, presentation, admission","To commemorate the Battle of Gettysburg, begin your visit at the official Gettysburg National Military Park Museum  Visitor Center. The Museum and Visitor Center features the breathtaking Cyclorama Painting created in 1890 depicting the fury of Picketts Charge, the film A New Birth of Freedom and the extensive Gettysburg Museum of the American Civil war. Purchase tickets prior to your arrival online and reserve a battlefield guide licensed through the National Park Service. Starting June 6, The George Spangler Farm Civil War Hospital Site opens its summer season for tours and program.","1195 Baltimore Pike, Gettysburg, PA 17325 7034",Pennsylvania,https://media-cdn.tripadvisor.com/media/photo-s/1d/ac/11/24/your-gettysburg-visit.jpg,2,4.75,-77.2259778,39.8113676,1133,1433,144,44,408
109917,Wisconsin Veterans Museum,"Specialty Museums, Museums","life size, history buff, men and women, desert storm, world war ii, great tribute, smaller side, moving exhibit, american revolution, information presented, no flash, past wars, corn fields, free admission, great overview, nice history, donation box, gift shop, answer questions, great state","The Wisconsin Veterans Museum acknowledges, affirms, and commemorates the role of Wisconsin citizens from Civil War to present military history.","30 W Mifflin St, Madison, WI 53703 2589",Wisconsin,https://media-cdn.tripadvisor.com/media/photo-s/03/af/eb/a2/wisconsin-veterans-museum.jpg,11,4.62,-89.3864715,43.0750657,40,44,19,8,25
109169,Tucson Museum of Art and Historic Block,"History Museums, Art Museums, Museums","permanent collection, corbett house, nativity scene, pre columbian, exhibits change, information desk, local culture, washington street, rotating exhibits, interesting pieces, very nice gift shop, special exhibits, each month, great collection, became members, check their website, free admission, a great place to spend, on display, downtown tucson","The Tucson Museum of Art was founded 1924. It is Southern Arizonas premier presenter of fine art and art education programs. The Museum features permanent and traveling exhibitions of Modern and Contemporary, Native American, American West, Latin American, and Asian art. The main Museum, a contemporary architectural gem, has nearly 20,000 square feet of exhibition space. The Museums Historic Block of 19th and 20th C. adobe and Mission Revival style buildings, encompassing an entire four acre city block, includes the John K. Goodman Pavilion of Western Art, displaying the Museums notable art of the American West collection, the national award winning Museum restaurant Caf a la CArt, and additional exhibition spaces.","140 N Main Ave, Tucson, AZ 85701 8218",Arizona,https://media-cdn.tripadvisor.com/media/photo-s/22/be/69/84/tucson-museum-of-art.jpg,29,4.15,-110.9754202,32.2234059,10,47,22,1,32
220087,Carnegie Museum of Art,"Art Museums, Museums","natural history, van gogh, nice collection, monets water lilies, plaster casts, tells a story, same building, permanent collection, carnegie museum, special exhibits, entrance fee, impressionists, galleries, louvre, admission, pissarro, centuries, dinosaurs, photographs, techniques","Create memories at Carnegie Museum of Art! Wander through an extensive art collection, including French Impressionist and post Impressionist paintings, American art, and contemporary works. Creative kids, from toddlers to teenagers, love our hands on art making activities, guided tours for families and more. Our new artist designed playground is just the place to take a break!","4400 Forbes Ave, Pittsburgh, PA 15213 4007",Pennsylvania,https://media-cdn.tripadvisor.com/media/photo-s/14/3b/8b/00/the-front-of-the-building.jpg,21,4.52,-79.9499151,40.4431957,79,93,36,11,49
631105,San Francisco Railway Museum,"Specialty Museums, Museums","f line, gift shop, market street, historic streetcars, muni passports, rail car, transportation system, free admission, ferry plaza, fishermans wharf, well worth a visit, replica, souvenirs, artifacts, information, castro, earthquake, cable, magnets, history",The San Francisco Railway museum is the place to learn about the antique streetcars and,"77 Steuart St, San Francisco, CA 94105 1237",California,https://media-cdn.tripadvisor.com/media/photo-s/03/1e/04/0e/san-francisco-railway.jpg,135,4.03,-122.393585,37.7937938,9,19,15,1,6
